30.520167,104.042433
30.520167,104.042433
30.520250,104.042233
30.520367,104.042100
30.520617,104.041867
30.521167,104.040717
30.521067,104.040267
30.521283,104.040400
30.521333,104.040467
30.521783,104.040367
30.521833,104.040283
30.521983,104.039917
30.522117,104.039850
30.522200,104.039883
30.523617,104.040367
30.525417,104.041067
30.526550,104.041500
30.528350,104.042183
30.530700,104.043050
30.531767,104.043467
30.532033,104.043483
30.532267,104.043567
30.534567,104.044217
30.535567,104.044283
30.535650,104.044500
30.535667,104.044667
30.535767,104.047150
30.535867,104.047267
30.535967,104.047350
30.536117,104.047350
30.538767,104.047267
30.540083,104.047400
30.540317,104.049617
30.540417,104.048100
30.540383,104.044600
30.540367,104.044083
30.540333,104.043883
30.540383,104.043583
30.540367,104.039700
30.540333,104.035317
30.540350,104.032217
30.540383,104.031950
30.540467,104.031900
30.540767,104.031883
30.542967,104.031883
30.544433,104.031917
30.544483,104.031967
30.544533,104.032067
30.544583,104.032750
30.544633,104.033450
30.544650,104.033250
30.544633,104.030067
30.544600,104.027783
30.545183,104.027933
30.545517,104.028933
30.545400,104.029050
30.544667,104.029200
30.544600,104.029283
30.544550,104.029450
30.544450,104.031683
30.544383,104.031800
30.544283,104.031850
30.544117,104.031833
30.540517,104.031817
30.540433,104.031800
30.540367,104.031750
30.540317,104.031617
30.540300,104.031350
30.540217,104.027950
30.539967,104.027017
30.538700,104.024167
30.537033,104.020367
30.536833,104.019667
30.536750,104.019050
30.536800,104.018533
30.537017,104.017850
30.537233,104.017117
30.537283,104.016800
30.537200,104.016567
30.537100,104.016433
30.537017,104.016383
30.536033,104.015917
30.535200,104.015567
30.533150,104.014800
30.530667,104.013450
30.526850,104.010017
30.522833,104.006117
30.521633,104.004967
30.521367,104.004867
30.518250,104.003983
30.514883,104.002967
30.510967,104.001767
30.508933,104.001167
30.506550,104.000150
30.503183,103.998117
30.501033,103.996833
30.500800,103.996700
30.499117,103.995667
30.496233,103.993883
30.493650,103.992333
30.490900,103.990617
30.488767,103.989333
30.486700,103.989317
30.485200,103.989317
30.483317,103.989300
30.479400,103.989217
30.476467,103.989183
30.472550,103.989117
30.470950,103.989117
30.467917,103.989050
30.466383,103.988817
30.464583,103.988150
30.460817,103.985467
30.458350,103.983533
30.456433,103.981383
30.456400,103.981400
30.456367,103.981433
30.456333,103.981500
30.456317,103.981650
30.456333,103.982250
30.457150,103.987367
30.458150,103.993033
30.458267,103.994900
30.457950,103.998133
30.457283,104.000117
30.455083,104.005967
30.454500,104.007633
30.454333,104.007933
30.454050,104.008300
30.453800,104.009033
30.453017,104.010950
30.452767,104.011300
30.452600,104.011433
30.452133,104.011650
30.451050,104.011983
30.450783,104.011950
30.450417,104.011767
30.447000,104.009800
30.443467,104.007617
30.440567,104.004783
30.437350,104.000450
30.436317,103.999800
30.431733,103.996983
30.429383,103.994833
30.426383,103.992117
30.422067,103.988067
30.417533,103.983950
30.414000,103.980700
30.412483,103.979350
30.408533,103.975717
30.406083,103.973400
30.405833,103.973150
30.402833,103.970450
30.398467,103.966633
30.396550,103.965750
30.391333,103.964383
30.384967,103.962750
30.382800,103.962133
30.382767,103.962083
30.382767,103.962050
30.382817,103.961883
30.383283,103.960333
30.384133,103.955733
30.385283,103.950750
30.386733,103.945400
30.387733,103.941167
30.387717,103.939600
30.387233,103.933717
30.387050,103.931350
30.386767,103.927683
30.386883,103.927100
30.388183,103.923483
30.388050,103.923333
30.387817,103.923233
30.387783,103.923017
30.387867,103.923067
30.388200,103.923333
30.388367,103.923283
30.388450,103.923117
30.388533,103.923000
30.388583,103.922967
30.388650,103.922950
30.388717,103.922950
30.389150,103.923167
30.392667,103.924817
30.392750,103.924817
30.392833,103.924800
30.392917,103.924750
30.393050,103.924583
30.393183,103.924383
30.395383,103.918383
30.396750,103.914233
30.396933,103.912433
30.396783,103.907233
30.397017,103.906600
30.397467,103.905867
30.398583,103.904700
30.402150,103.901050
30.404567,103.898400
30.407533,103.894983
30.410367,103.891650
30.411433,103.889917
30.413683,103.884400
30.415667,103.879200
30.416050,103.877183
30.416083,103.875667
30.415750,103.873283
30.414317,103.869500
30.411700,103.863450
30.410683,103.860600
30.410467,103.859183
30.410567,103.857033
30.410683,103.854767
30.410450,103.853050
30.408283,103.847283
30.406167,103.842133
30.405017,103.838733
30.404933,103.837917
30.405000,103.837117
30.405200,103.836400
30.405617,103.835567
30.406117,103.834900
30.409867,103.831550
30.410833,103.830983
30.412050,103.830633
30.413483,103.830467
30.415867,103.830750
30.416833,103.831050
30.416950,103.831000
30.417050,103.830867
30.417100,103.830733
30.417133,103.830567
30.417117,103.830167
30.416867,103.825650
30.416700,103.822117
30.416700,103.821317
30.416733,103.821017
30.416967,103.816833
30.417150,103.813483
30.417283,103.811967
30.417533,103.808383
30.417650,103.806133
30.417767,103.804567
30.417783,103.803267
30.417917,103.799167
30.417717,103.794150
30.417950,103.791100
30.418150,103.789400
30.418033,103.788583
30.417100,103.785717
30.416133,103.783967
30.414917,103.782367
30.412033,103.780050
30.409367,103.777950
30.405633,103.774933
30.403367,103.772933
30.402700,103.771967
30.402050,103.770317
30.401717,103.768500
30.401317,103.765350
30.401100,103.764783
30.400767,103.764183
30.398667,103.761683
30.396550,103.758317
30.396150,103.756817
30.395933,103.754833
30.396167,103.749183
30.396500,103.743383
30.396767,103.738100
30.397067,103.732600
30.397367,103.729433
30.398483,103.724600
30.399333,103.721717
30.400850,103.716250
30.402283,103.710667
30.403767,103.704900
30.405217,103.699833
30.406400,103.695817
30.406450,103.694767
30.406317,103.693383
30.404700,103.688550
30.402867,103.683317
30.402283,103.681017
30.402150,103.678200
30.402500,103.674950
30.403317,103.669250
30.404617,103.662033
30.404517,103.661033
30.403150,103.655433
30.402850,103.653533
30.403133,103.646267
30.403567,103.637283
30.403450,103.634900
30.403017,103.633017
30.400383,103.626300
30.398333,103.620550
30.397267,103.614417
30.396117,103.606550
30.396517,103.598617
30.396883,103.591133
30.396533,103.581250
30.396350,103.572417
30.396717,103.564300
30.398750,103.557983
30.400767,103.552683
30.403517,103.547917
30.403850,103.546583
30.403967,103.545283
30.403483,103.538983
30.403267,103.535867
30.402967,103.532167
30.403050,103.530767
30.403583,103.528450
30.405067,103.524233
30.406850,103.519317
30.408117,103.515500
30.408450,103.512483
30.408133,103.506933
30.407950,103.504017
30.407633,103.498750
30.407483,103.495417
30.407517,103.495317
30.407650,103.495150
30.407800,103.495000
30.408017,103.494917
30.408650,103.494867
30.414083,103.494333
30.419717,103.493567
30.421967,103.493217
30.422100,103.493117
30.422150,103.493050
30.422167,103.492967
30.422183,103.492867
30.422200,103.492650
30.421717,103.487183
30.421150,103.480750
30.421017,103.479250
30.421050,103.479183
30.421133,103.479083
30.421200,103.479033
30.421417,103.478983
30.425100,103.478383
30.426583,103.477967
30.429117,103.477183
30.429800,103.477050
30.429683,103.477017
30.425967,103.478150
30.422633,103.478700
30.421017,103.478850
30.420950,103.478800
30.420900,103.478733
30.420867,103.478633
30.420833,103.478433
30.420417,103.474950
30.420450,103.474267
30.420550,103.474133
30.420717,103.474017
30.424217,103.472667
30.428250,103.471150
30.430783,103.470317
30.430850,103.470350
30.430900,103.470417
30.431117,103.470517
30.431333,103.470500
30.430717,103.470333
30.429817,103.470467
30.425750,103.472000
30.421450,103.473583
30.418833,103.474300
30.417667,103.474300
30.416417,103.474017
30.412683,103.472767
30.411700,103.472367
30.410133,103.471250
30.408350,103.469983
30.407283,103.469233
30.404467,103.467667
30.403117,103.466817
30.400833,103.465300
30.400633,103.465183
30.400567,103.465167
30.400467,103.465200
30.400433,103.465250
30.400383,103.465367
30.399150,103.467217
30.399033,103.467283
30.398950,103.467283
30.398500,103.466883
30.398400,103.466700
30.398400,103.466700
30.398517,103.466067
30.397317,103.465250
30.397067,103.465167
30.395333,103.464067
30.395183,103.464117
30.395033,103.464333
30.393967,103.465967
30.393917,103.465967
30.393850,103.465967
30.393700,103.465900
30.393417,103.465650
30.390483,103.463200
30.388033,103.461133
30.385750,103.459433
30.384900,103.459133
30.382933,103.458733
30.382450,103.458400
30.382050,103.457950
30.381800,103.457533
30.379683,103.453383
30.378967,103.452733
30.375183,103.450117
30.371400,103.446900
30.367367,103.443517
30.363017,103.440817
30.359067,103.438367
30.358017,103.437517
30.356983,103.436250
30.354217,103.431983
30.351433,103.427800
30.350383,103.426500
30.349300,103.425633
30.345317,103.423650
30.341083,103.421583
30.337333,103.419733
30.335900,103.418950
30.334250,103.417283
30.333283,103.416200
30.333267,103.416117
30.333283,103.416033
30.333333,103.415967
30.333583,103.415300
30.333617,103.414800
30.333567,103.414400
30.332683,103.410933
30.332367,103.410333
30.331983,103.409833
30.331533,103.409450
30.329950,103.408500
30.329700,103.408133
30.329550,103.407700
30.329467,103.407300
30.329350,103.404083
30.329250,103.400383
30.329400,103.400067
30.329517,103.399950
30.329650,103.399867
30.329783,103.399817
30.329933,103.399783
30.330083,103.399783
30.330367,103.399867
30.330467,103.399983
30.330533,103.400117
30.330567,103.400267
30.330583,103.400433
30.330567,103.400600
30.330500,103.400750
30.330417,103.400883
30.330317,103.400983
30.330200,103.401033
30.329933,103.401133
30.324183,103.402833
30.317350,103.405233
30.314017,103.407350
30.310883,103.410267
30.304900,103.416950
30.301217,103.421567
30.299617,103.424717
30.298433,103.428450
30.296717,103.437867
30.294517,103.447450
30.291417,103.455267
30.287200,103.463567
30.282883,103.472183
30.279767,103.481417
30.276900,103.490783
30.272500,103.499700
30.267967,103.508150
30.263850,103.516867
30.261750,103.524033
30.260217,103.533833
30.258883,103.540933
30.257550,103.544233
30.255900,103.546950
30.253683,103.549550
30.249033,103.553417
30.246750,103.555900
30.244883,103.558850
30.240533,103.567067
30.237700,103.570333
30.234417,103.572950
30.230233,103.575150
30.222433,103.578550
30.218550,103.580600
30.215967,103.582817
30.213783,103.585567
30.206633,103.606967
30.204767,103.609700
30.202967,103.612267
30.200783,103.614400
30.193767,103.619467
30.192633,103.620983
30.191767,103.622717
30.191083,103.624883
30.190800,103.626867
30.190567,103.636383
30.189750,103.638833
30.188850,103.640567
30.187550,103.642300
30.185750,103.643917
30.183700,103.645100
30.180317,103.646917
30.178517,103.648533
30.177183,103.650300
30.172450,103.658633
30.167817,103.666950
30.166417,103.670617
30.163533,103.679950
30.159883,103.688950
30.156167,103.697900
30.152500,103.706883
30.151200,103.711967
30.149700,103.721433
30.148217,103.731183
30.147067,103.741033
30.145900,103.750850
30.144733,103.760700
30.143583,103.770550
30.143117,103.780400
30.143083,103.790317
30.143717,103.800217
30.144667,103.808050
30.144417,103.810367
30.143867,103.812233
30.143050,103.813983
30.140667,103.818467
30.140100,103.820683
30.139883,103.822983
30.140050,103.825300
30.142233,103.834550
30.144667,103.844400
30.146550,103.854083
30.146950,103.863983
30.147083,103.873900
30.147183,103.883817
30.147433,103.893750
30.147917,103.896667
30.150817,103.906000
30.152917,103.915617
30.154533,103.925017
30.154300,103.934583
30.154600,103.938550
30.155517,103.942367
30.158133,103.951467
30.159800,103.958133
30.159917,103.961417
30.159467,103.964700
30.157600,103.974033
30.156200,103.983800
30.155333,103.993650
30.155383,104.003583
30.155600,104.013500
30.154683,104.023350
30.154600,104.027317
30.155433,104.036833
30.155183,104.046750
30.156617,104.055733
30.156817,104.058267
30.156717,104.058567
30.156550,104.058800
30.156300,104.058900
30.156167,104.058900
30.156050,104.058867
30.155933,104.058783
30.155833,104.058700
30.155750,104.058567
30.155717,104.058433
30.155683,104.058283
30.155700,104.058133
30.155750,104.057983
30.155900,104.057733
30.156100,104.057533
30.156500,104.057317
30.158517,104.056517
30.160850,104.056100
30.162450,104.056133
30.167817,104.057717
30.171633,104.059200
30.173733,104.060700
30.175517,104.062667
30.179183,104.067417
30.180300,104.068600
30.181100,104.069200
30.182183,104.069667
30.183683,104.069950
30.188783,104.070000
30.189350,104.070067
30.189500,104.070150
30.189883,104.070550
30.191867,104.072800
30.192967,104.073533
30.195483,104.074950
30.196250,104.075733
30.197017,104.076950
30.198967,104.081250
30.200633,104.084750
30.200933,104.085067
30.201350,104.085467
30.202000,104.085683
30.202967,104.085817
30.206967,104.086000
30.211017,104.086217
30.211700,104.086383
30.212367,104.086783
30.215717,104.089183
30.217900,104.090683
30.218267,104.090800
30.218833,104.090817
30.220817,104.090233
30.224867,104.089000
30.226550,104.088333
30.227933,104.087283
30.229117,104.086150
30.229317,104.086133
30.230017,104.086367
30.231633,104.087617
30.233167,104.088817
30.233867,104.089350
30.234700,104.089967
30.235883,104.090917
30.236900,104.091683
30.238083,104.092417
30.239850,104.092983
